,Date,Origin,Destination,Departure_Time,Arrival_Time,Duration,Class,Miles,Tax
2377,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Premium Economy,140000,55.2
2378,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Premium Economy,140000,55.2
2379,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Premium Economy,140000,55.2
2380,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Premium Economy,140000,49.6
2381,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Premium Economy,140000,49.6
2382,05/13,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 14",35h 5m,Premium Economy,140000,55.2
2383,05/19,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 20",35h 5m,Premium Economy,140000,55.2
2384,05/29,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 30",35h 5m,Premium Economy,140000,55.2
2385,05/29,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 30",35h 5m,Premium Economy,140000,55.2
2386,05/06,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 7",36h 48m,Premium Economy,140000,55.2
2387,05/08,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 9",36h 48m,Premium Economy,140000,55.2
2388,05/12,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 13",36h 48m,Premium Economy,140000,55.2
2389,05/15,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 16",36h 48m,Premium Economy,140000,55.2
2390,05/06,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 7",36h 50m,Premium Economy,140000,49.6
2391,05/27,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 28",36h 50m,Premium Economy,140000,49.6
2392,05/30,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 31",36h 50m,Premium Economy,140000,49.6
2393,05/30,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 31",36h 50m,Premium Economy,140000,49.6
2394,05/31,HND,EWR,7:45 PM," 8:00 PM +1 , Arrives on June 1",37h 15m,Premium Economy,140000,49.6
2395,05/31,HND,EWR,7:45 PM," 8:00 PM +1 , Arrives on June 1",37h 15m,Premium Economy,140000,55.2
2396,05/31,HND,EWR,7:45 PM," 8:00 PM +1 , Arrives on June 1",37h 15m,Premium Economy,140000,49.6
2397,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Premium Economy,140000,55.2
2398,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Premium Economy,140000,55.2
2399,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Premium Economy,140000,49.6
2400,05/10,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 11",37h 16m,Premium Economy,140000,49.6
2401,05/10,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 11",37h 16m,Premium Economy,140000,55.2
2402,05/10,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 11",37h 16m,Premium Economy,140000,55.2
2403,05/16,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 17",37h 16m,Premium Economy,140000,55.2
2404,05/16,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 17",37h 16m,Premium Economy,140000,55.2
2405,05/24,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 25",37h 16m,Premium Economy,140000,55.2
2406,05/27,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 28",37h 16m,Premium Economy,140000,49.6
2407,05/27,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 28",37h 16m,Premium Economy,140000,55.2
2408,05/27,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 28",37h 16m,Premium Economy,140000,55.2
2409,05/28,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 29",37h 16m,Premium Economy,140000,55.2
2410,05/28,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 29",37h 16m,Premium Economy,140000,55.2
2411,05/28,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 29",37h 16m,Premium Economy,140000,49.6
2412,05/01,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 2",37h 19m,Premium Economy,140000,55.2
2413,05/01,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 2",37h 19m,Premium Economy,140000,49.6
2414,05/01,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 2",37h 19m,Premium Economy,140000,55.2
2415,05/02,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 3",37h 19m,Premium Economy,140000,55.2
2416,05/02,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 3",37h 19m,Premium Economy,140000,55.2
2417,05/02,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 3",37h 19m,Premium Economy,140000,49.6
2418,05/03,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 4",37h 19m,Premium Economy,140000,49.6
2419,05/03,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 4",37h 19m,Premium Economy,140000,55.2
2420,05/03,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 4",37h 19m,Premium Economy,140000,55.2
2421,05/04,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 5",37h 19m,Premium Economy,140000,55.2
2422,05/04,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 5",37h 19m,Premium Economy,140000,55.2
2423,05/04,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 5",37h 19m,Premium Economy,140000,49.6
2424,05/05,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 6",37h 2m,Premium Economy,140000,55.2
2425,05/29,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 30",37h 2m,Premium Economy,140000,55.2
2426,05/31,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on June 1",37h 2m,Premium Economy,140000,55.2
2427,05/31,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on June 1",37h 2m,Premium Economy,140000,49.6
2428,05/31,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on June 1",37h 2m,Premium Economy,140000,49.6
2429,05/31,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on June 1",37h 2m,Premium Economy,140000,49.6
2430,05/25,HND,EWR,7:45 PM," 8:32 PM +1 , Arrives on May 26",37h 47m,Premium Economy,140000,55.2
2431,05/05,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 6",38h 32m,Premium Economy,140000,49.6
2432,05/08,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 9",38h 32m,Premium Economy,140000,49.6
2433,05/09,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 10",38h 32m,Premium Economy,140000,49.6
2434,05/10,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 11",38h 32m,Premium Economy,140000,49.6
2435,05/16,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 17",38h 32m,Premium Economy,140000,49.6
2436,05/23,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 24",38h 32m,Premium Economy,140000,49.6
2437,05/24,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 25",38h 32m,Premium Economy,140000,49.6
2438,05/25,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 26",38h 32m,Premium Economy,140000,49.6
2439,05/28,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 29",38h 32m,Premium Economy,140000,49.6
2440,05/01,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 2",38h 5m,Premium Economy,140000,49.6
2441,05/02,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 3",38h 5m,Premium Economy,140000,49.6
2442,05/03,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 4",38h 5m,Premium Economy,140000,49.6
2443,05/04,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 5",38h 5m,Premium Economy,140000,49.6
2444,05/25,HND,EWR,11:55 AM," 1:02 PM +1 , Arrives on May 26",38h 7m,Premium Economy,140000,49.6
2445,05/25,HND,EWR,11:55 AM," 1:02 PM +1 , Arrives on May 26",38h 7m,Premium Economy,140000,55.2
2446,05/25,HND,EWR,7:45 PM," 10:05 PM +1 , Arrives on May 26",39h 20m,Premium Economy,140000,55.2
2447,05/25,HND,EWR,7:45 PM," 10:29 PM +1 , Arrives on May 26",39h 44m,Premium Economy,140000,55.2
2448,05/25,HND,EWR,7:45 PM," 10:29 PM +1 , Arrives on May 26",39h 44m,Premium Economy,140000,49.6
2449,05/25,HND,EWR,11:55 AM," 3:25 PM +1 , Arrives on May 26",40h 30m,Premium Economy,140000,55.2
2450,05/25,HND,EWR,11:55 AM," 3:25 PM +1 , Arrives on May 26",40h 30m,Premium Economy,140000,55.2
2451,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Business,205000,55.2
2452,05/05,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 6",26h 47m,Business,219500,49.6
2453,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Business,226500,49.6
2454,05/05,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 6",32h 40m,Business,229000,55.2
2455,05/05,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 6",30h 17m,Business,234500,55.2
2456,05/05,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 6",35h 46m,Business,249000,49.6
2457,05/05,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 6",37h 2m,Business,250000,55.2
2458,05/05,HND,EWR,6:15 PM, 11:42 PM ,18h 27m,Business,252500,49.6
2459,05/12,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 13",36h 48m,Business,252500,55.2
2460,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Business,256000,49.6
2461,05/05,HND,EWR,7:45 PM," 5:40 AM +1 , Arrives on May 6",22h 55m,Business,258000,49.6
2462,05/10,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 11",35h 46m,Business,260500,49.6
2463,05/21,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 22",37h 2m,Business,265500,49.6
2464,05/05,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 6",28h 58m,Business,266000,49.6
2465,05/05,HND,EWR,7:45 PM," 6:31 PM +1 , Arrives on May 6",35h 46m,Business,268000,49.6
2466,05/10,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 11",35h 5m,Business,269000,55.2
2467,05/10,HND,EWR,7:45 PM," 8:00 PM +1 , Arrives on May 11",37h 15m,Business,270000,55.2
2468,05/21,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 22",22h 57m,Business,270500,49.6
2469,05/21,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 22",22h 57m,Business,270500,49.6
2470,05/05,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 6",26h 47m,Business,271000,49.6
2471,05/10,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 11",22h 57m,Business,274000,49.6
2472,05/05,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 6",28h 17m,Business,274000,55.2
2473,05/12,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,275500,55.2
2474,05/10,HND,EWR,7:45 PM," 5:00 PM +1 , Arrives on May 11",34h 15m,Business,275500,55.2
2475,05/21,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 22",26h 47m,Business,277000,49.6
2476,05/05,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 6",38h 32m,Business,278500,49.6
2477,05/05,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 6",30h 28m,Business,281000,49.6
2478,05/12,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 13",36h 48m,Business,281500,49.6
2479,05/21,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 22",32h 40m,Business,282000,55.2
2480,05/21,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 22",26h 47m,Business,283500,49.6
2481,05/12,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 13",36h 50m,Business,284000,49.6
2482,05/12,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,284500,49.6
2483,05/10,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 11",26h 47m,Business,286000,49.6
2484,05/21,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 22",26h 47m,Business,286500,49.6
2485,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Business,288500,49.6
2486,05/05,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 6",35h 45m,Business,293000,55.2
2487,05/12,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,293500,49.6
2488,05/10,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 11",28h 58m,Business,294000,49.6
2489,05/12,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 13",30h 47m,Business,294000,55.2
2490,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Business,295500,49.6
2491,05/12,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 13",30h 47m,Business,297500,49.6
2492,05/12,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 13",30h 47m,Business,297500,49.6
2493,05/10,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 11",30h 17m,Business,298000,55.2
2494,05/21,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 22",30h 17m,Business,298000,55.2
2495,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Business,299000,49.6
2496,05/05,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 6",34h 10m,Business,299500,55.2
2497,05/05,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 6",31h 47m,Business,305000,49.6
2498,05/12,HND,EWR,11:55 AM," 9:32 AM +1 , Arrives on May 13",34h 37m,Business,305500,49.6
2499,05/05,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 6",34h 43m,Business,305500,49.6
2500,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Business,308000,55.2
2501,05/10,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 11",33h 13m,Business,308500,55.2
2502,05/05,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 6",30h 30m,Business,309500,49.6
2503,05/12,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,310500,49.6
2504,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Business,310500,55.2
2505,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Business,310500,49.6
2506,05/05,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 6",34h 10m,Business,315500,49.6
2507,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Business,315500,49.6
2508,05/03,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 4",37h 19m,Business,316000,55.2
2509,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Business,318000,55.2
2510,05/01,HND,EWR,6:15 PM," 9:31 AM +1 , Arrives on May 2",28h 16m,Business,319500,55.2
2511,05/12,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,321500,49.6
2512,05/05,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 6",31h 47m,Business,321500,49.6
2513,05/05,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 6",35h 45m,Business,322000,55.2
2514,05/05,HND,EWR,6:15 PM," 1:01 PM +1 , Arrives on May 6",31h 46m,Business,323000,49.6
2515,05/05,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 6",37h 16m,Business,324000,55.2
2516,05/03,HND,EWR,6:15 PM," 9:31 AM +1 , Arrives on May 4",28h 16m,Business,326000,55.2
2517,05/12,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,328500,49.6
2518,05/04,HND,EWR,6:15 PM," 9:31 AM +1 , Arrives on May 5",28h 16m,Business,328500,55.2
2519,05/03,HND,EWR,6:15 PM, 11:42 PM ,18h 27m,Business,330000,49.6
2520,05/04,HND,EWR,6:15 PM, 11:42 PM ,18h 27m,Business,331500,49.6
2521,05/05,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 6",34h 10m,Business,331500,49.6
2522,05/10,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 11",37h 16m,Business,331500,55.2
2523,05/03,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 4",31h 47m,Business,332000,49.6
2524,05/03,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 4",31h 47m,Business,332500,49.6
2525,05/10,HND,EWR,7:45 PM," 7:47 PM +1 , Arrives on May 11",37h 2m,Business,332500,49.6
2526,05/04,HND,EWR,6:15 PM," 11:58 AM +1 , Arrives on May 5",30h 43m,Business,333000,49.6
2527,05/03,HND,EWR,6:15 PM," 12:57 PM +1 , Arrives on May 4",31h 42m,Business,335000,49.6
2528,05/03,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 4",37h 19m,Business,335500,55.2
2529,05/03,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 4",35h 50m,Business,338500,49.6
2530,05/03,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 4",35h 50m,Business,338500,55.2
2531,05/03,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 4",35h 50m,Business,339000,55.2
2532,05/03,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 4",35h 50m,Business,339500,55.2
2533,05/10,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 11",30h 28m,Business,340500,49.6
2534,05/03,HND,EWR,6:15 PM," 11:44 AM +1 , Arrives on May 4",30h 29m,Business,341500,49.6
2535,05/10,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 11",31h 47m,Business,343500,49.6
2536,05/04,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 5",32h 26m,Business,345500,49.6
2537,05/12,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,347500,49.6
2538,05/10,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 11",33h 13m,Business,349500,55.2
2539,05/06,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 7",31h 47m,Business,350500,49.6
2540,05/06,HND,EWR,6:15 PM," 1:02 PM +1 , Arrives on May 7",31h 47m,Business,350500,49.6
2541,05/06,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 7",37h 16m,Business,351000,55.2
2542,05/10,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Business,353500,49.6
2543,05/05,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 6",24h 25m,Business,353500,49.6
2544,05/01,HND,EWR,6:15 PM, 11:42 PM ,18h 27m,Business,354000,49.6
2545,05/06,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 7",34h 10m,Business,354500,49.6
2546,05/06,HND,EWR,6:15 PM," 3:25 PM +1 , Arrives on May 7",34h 10m,Business,354500,55.2
2547,05/06,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 7",30h 28m,Business,355000,49.6
2548,05/10,HND,EWR,7:45 PM," 3:58 PM +1 , Arrives on May 11",33h 13m,Business,355000,55.2
2549,05/06,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 7",30h 30m,Business,356500,49.6
2550,05/12,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,357000,55.2
2551,05/06,HND,EWR,6:15 PM," 1:01 PM +1 , Arrives on May 7",31h 46m,Business,357500,49.6
2552,05/06,HND,EWR,6:15 PM," 1:01 PM +1 , Arrives on May 7",31h 46m,Business,357500,49.6
2553,05/10,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 11",37h 16m,Business,359000,55.2
2554,05/06,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 7",28h 58m,Business,360000,55.2
2555,05/21,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 22",28h 58m,Business,361000,49.6
2556,05/12,HND,EWR,11:55 AM, 6:31 PM ,19h 36m,Business,362500,49.6
2557,05/13,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 14",28h 58m,Business,362500,55.2
2558,05/04,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 5",38h 5m,Business,363000,49.6
2559,05/03,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 4",37h 19m,Business,364000,49.6
2560,05/12,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,364500,49.6
2561,05/01,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 2",32h 26m,Business,365000,49.6
2562,05/21,HND,EWR,7:45 PM," 5:50 PM +1 , Arrives on May 22",35h 5m,Business,365500,55.2
2563,05/06,HND,EWR,6:15 PM, 11:47 PM ,18h 32m,Business,367000,49.6
2564,05/01,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 2",32h 26m,Business,367000,49.6
2565,05/01,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 2",34h 3m,Business,367000,55.2
2566,05/01,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 2",32h 26m,Business,367500,49.6
2567,05/04,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 5",35h 50m,Business,367500,55.2
2568,05/01,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 2",38h 5m,Business,368000,49.6
2569,05/03,HND,EWR,6:15 PM," 7:20 PM +1 , Arrives on May 4",38h 5m,Business,369000,49.6
2570,05/20,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 21",26h 47m,Business,369500,49.6
2571,05/08,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 9",22h 57m,Business,370000,49.6
2572,05/01,HND,EWR,6:15 PM," 11:58 AM +1 , Arrives on May 2",30h 43m,Business,371000,49.6
2573,05/04,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 5",32h 26m,Business,371000,49.6
2574,05/22,HND,EWR,7:45 PM," 5:00 PM +1 , Arrives on May 23",34h 15m,Business,372500,55.2
2575,05/30,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 31",30h 47m,Business,373500,55.2
2576,05/08,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 9",22h 57m,Business,374000,49.6
2577,05/12,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,374000,49.6
2578,05/12,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,374500,49.6
2579,05/20,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 21",32h 40m,Business,375500,55.2
2580,05/03,HND,EWR,6:15 PM," 4:00 PM +1 , Arrives on May 4",34h 45m,Business,376500,49.6
2581,05/01,HND,EWR,6:15 PM," 4:00 PM +1 , Arrives on May 2",34h 45m,Business,377500,49.6
2582,05/29,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 30",36h 50m,Business,377500,49.6
2583,05/03,HND,EWR,6:15 PM," 11:58 AM +1 , Arrives on May 4",30h 43m,Business,378000,49.6
2584,05/08,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 9",26h 47m,Business,379000,49.6
2585,05/29,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,379500,49.6
2586,05/22,HND,EWR,7:45 PM," 11:45 AM +1 , Arrives on May 23",29h 0m,Business,379500,49.6
2587,05/01,HND,EWR,6:15 PM," 12:52 PM +1 , Arrives on May 2",31h 37m,Business,379500,49.6
2588,05/08,HND,EWR,7:45 PM," 3:25 PM +1 , Arrives on May 9",32h 40m,Business,379500,55.2
2589,05/20,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 21",30h 17m,Business,380000,55.2
2590,05/04,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 5",34h 3m,Business,380500,55.2
2591,05/01,HND,EWR,6:15 PM," 11:44 AM +1 , Arrives on May 2",30h 29m,Business,381000,49.6
2592,05/01,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 2",24h 25m,Business,382500,49.6
2593,05/04,HND,EWR,6:15 PM," 3:18 PM +1 , Arrives on May 5",34h 3m,Business,382500,49.6
2594,05/04,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 5",37h 19m,Business,382500,55.2
2595,05/06,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 7",35h 45m,Business,383000,55.2
2596,05/06,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 7",35h 45m,Business,383000,55.2
2597,05/09,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 10",22h 57m,Business,383500,49.6
2598,05/30,HND,EWR,11:55 AM," 11:45 AM +1 , Arrives on May 31",36h 50m,Business,383500,49.6
2599,05/30,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 31",30h 47m,Business,384000,55.2
2600,05/06,HND,EWR,6:15 PM," 3:58 PM +1 , Arrives on May 7",34h 43m,Business,384000,49.6
2601,05/03,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 4",35h 50m,Business,384000,49.6
2602,05/04,HND,EWR,6:15 PM," 1:41 PM +1 , Arrives on May 5",32h 26m,Business,384500,49.6
2603,05/04,HND,EWR,6:15 PM," 4:00 PM +1 , Arrives on May 5",34h 45m,Business,384500,49.6
2604,05/10,HND,EWR,6:15 PM," 6:31 PM +1 , Arrives on May 11",37h 16m,Business,384500,49.6
2605,05/04,HND,EWR,6:15 PM," 11:44 AM +1 , Arrives on May 5",30h 29m,Business,385500,49.6
2606,05/01,HND,EWR,6:15 PM," 6:34 PM +1 , Arrives on May 2",37h 19m,Business,385500,49.6
2607,05/29,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 30",36h 48m,Business,386000,55.2
2608,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Business,386500,55.2
2609,05/04,HND,EWR,6:15 PM," 12:52 PM +1 , Arrives on May 5",31h 37m,Business,387000,49.6
2610,05/06,HND,EWR,6:15 PM," 5:00 PM +1 , Arrives on May 7",35h 45m,Business,387000,55.2
2611,05/01,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 2",24h 25m,Business,387500,49.6
2612,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Business,388500,55.2
2613,05/15,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 16",22h 57m,Business,389000,49.6
2614,05/16,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 17",22h 57m,Business,389000,49.6
2615,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Business,389000,55.2
2616,05/30,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 31",30h 47m,Business,389500,49.6
2617,05/06,HND,EWR,6:15 PM," 7:47 PM +1 , Arrives on May 7",38h 32m,Business,389500,49.6
2618,05/01,HND,EWR,6:15 PM," 5:05 PM +1 , Arrives on May 2",35h 50m,Business,390000,49.6
2619,05/13,HND,EWR,11:55 AM," 11:43 AM +1 , Arrives on May 14",36h 48m,Business,390000,55.2
